id_colis,id_produit,id_commande,exemplaire,motif
146639,2021,59646,1,Le produit n’est pas à la hauteur de mes attentes
146649,1460,80182,1,il y a un problème de taille
146651,1624,53866,2,il y a un problème de taille
146670,57,61281,2,il existe une différence entre la fiche produit et l’article livré
146673,563,57349,2,produit abimé
146695,163,98194,2,Le produit n’est pas à la hauteur de mes attentes
146698,2009,87972,1,Le produit ne convient pas
146708,1179,8010,1,Le produit n’est pas à la hauteur de mes attentes
146729,471,46081,1,produit abimé
146772,807,65066,4,la couleur du produit ne me plaît pas
146775,1058,18495,3,il y a un problème de taille
146796,2038,60595,1,la couleur du produit ne me plaît pas
146821,1821,18031,3,Le produit ne convient pas
146831,963,36275,4,il y a un problème de taille
146832,547,39653,1,Le produit n’est pas à la hauteur de mes attentes
146842,1437,22783,1,j ai finalement changé d’avis sur mes besoins
146850,1730,73598,3,Le produit n’est pas à la hauteur de mes attentes
146850,1542,31207,4,il y a un problème de taille
146893,1179,81509,2,la couleur du produit ne me plaît pas
146927,2173,20201,1,j ai finalement changé d’avis sur mes besoins
146931,1032,27965,1,Le produit n’est pas à la hauteur de mes attentes
146940,2,23666,2,produit abimé
146960,1638,25165,1,il existe une différence entre la fiche produit et l’article livré
146979,434,76151,1,produit abimé
146986,433,87718,1,Le produit n’est pas à la hauteur de mes attentes
147003,2115,4313,1,il existe une différence entre la fiche produit et l’article livré
147024,599,94058,1,il existe une différence entre la fiche produit et l’article livré
147044,244,27799,1,la couleur du produit ne me plaît pas
147062,921,19802,2,Le produit n’est pas à la hauteur de mes attentes
147080,882,53320,1,il existe une différence entre la fiche produit et l’article livré
147096,976,9393,4,il existe une différence entre la fiche produit et l’article livré
147107,1430,69680,4,Le produit ne convient pas
147108,1424,79885,2,Le produit ne convient pas
147111,546,76926,2,la couleur du produit ne me plaît pas
147111,289,25376,3,produit abimé
147135,1578,49903,2,Le produit n’est pas à la hauteur de mes attentes
147139,168,56755,4,Le produit n’est pas à la hauteur de mes attentes
147179,1638,64321,2,il y a un problème de taille
147186,1258,8136,2,la couleur du produit ne me plaît pas
147198,278,87087,3,Le produit ne convient pas
147202,1738,46054,5,j ai finalement changé d’avis sur mes besoins
147207,1004,95106,2,la couleur du produit ne me plaît pas
147220,636,11871,4,produit abimé
147237,2012,8713,5,il y a un problème de taille
147257,1214,50160,1,j ai finalement changé d’avis sur mes besoins
147271,2009,37933,3,Le produit n’est pas à la hauteur de mes attentes
147280,725,90983,3,j ai finalement changé d’avis sur mes besoins
147329,1632,79376,2,j ai finalement changé d’avis sur mes besoins
147329,218,62058,5,Le produit n’est pas à la hauteur de mes attentes
147336,1163,95680,2,j ai finalement changé d’avis sur mes besoins
147336,973,34397,3,produit abimé
147353,1102,81428,2,il existe une différence entre la fiche produit et l’article livré
147378,68,10136,2,la couleur du produit ne me plaît pas
147379,529,81800,1,produit abimé
147383,1196,42895,1,la couleur du produit ne me plaît pas
147383,2108,13942,3,j ai finalement changé d’avis sur mes besoins
147389,604,92680,1,produit abimé
147426,1388,83194,2,la couleur du produit ne me plaît pas
147430,1764,57826,1,il existe une différence entre la fiche produit et l’article livré
147438,1336,22113,2,il y a un problème de taille
147459,1254,31879,3,la couleur du produit ne me plaît pas
147481,664,68414,3,produit abimé
147488,550,24562,3,j ai finalement changé d’avis sur mes besoins
147497,393,77413,3,j ai finalement changé d’avis sur mes besoins
147501,1413,99287,2,la couleur du produit ne me plaît pas
147509,586,62943,1,j ai finalement changé d’avis sur mes besoins
147512,1060,34656,1,Le produit n’est pas à la hauteur de mes attentes
147531,1135,68849,1,Le produit ne convient pas
147532,1525,76974,3,il existe une différence entre la fiche produit et l’article livré
147553,558,36917,2,il existe une différence entre la fiche produit et l’article livré
147578,348,82232,3,produit abimé
147584,2114,99085,2,j ai finalement changé d’avis sur mes besoins
147595,1850,59781,1,Le produit ne convient pas
147614,1128,13082,2,Le produit n’est pas à la hauteur de mes attentes
147623,1130,39261,1,Le produit n’est pas à la hauteur de mes attentes
147643,1827,80992,2,j ai finalement changé d’avis sur mes besoins
147670,868,61664,1,Le produit ne convient pas
147678,1417,22674,3,il existe une différence entre la fiche produit et l’article livré
147698,311,79478,5,la couleur du produit ne me plaît pas
147713,1200,50618,2,produit abimé
147746,1084,98684,4,produit abimé
147751,1088,87477,1,j ai finalement changé d’avis sur mes besoins
147759,814,76877,4,il y a un problème de taille
147765,1136,32799,1,produit abimé
147773,914,95599,1,Le produit ne convient pas
147776,476,44562,3,la couleur du produit ne me plaît pas
147785,1062,95742,1,il y a un problème de taille
147787,1148,5009,3,il y a un problème de taille
147792,1126,80711,3,Le produit n’est pas à la hauteur de mes attentes
147795,1012,3416,3,il y a un problème de taille
147795,51,6126,4,il existe une différence entre la fiche produit et l’article livré
147812,480,85601,2,Le produit ne convient pas
147830,654,88856,1,produit abimé
147850,223,17287,1,Le produit n’est pas à la hauteur de mes attentes
147860,476,29134,2,produit abimé
147874,1594,48744,1,j ai finalement changé d’avis sur mes besoins
147877,48,44815,4,Le produit ne convient pas
147879,610,68662,1,la couleur du produit ne me plaît pas
147885,701,90607,1,Le produit ne convient pas
147893,1171,60522,2,Le produit ne convient pas
147938,1301,64770,3,Le produit ne convient pas
147976,328,12814,4,il y a un problème de taille
147983,2058,31783,1,j ai finalement changé d’avis sur mes besoins
147986,353,36737,3,Le produit n’est pas à la hauteur de mes attentes
148000,988,86006,5,la couleur du produit ne me plaît pas
148004,17,61561,4,Le produit ne convient pas
148005,2106,40042,3,il y a un problème de taille
148010,1830,44374,3,j ai finalement changé d’avis sur mes besoins
148016,2102,47319,5,Le produit n’est pas à la hauteur de mes attentes
148018,310,37022,1,il existe une différence entre la fiche produit et l’article livré
148033,1274,1344,1,il y a un problème de taille
148059,1293,97538,2,la couleur du produit ne me plaît pas
148081,1274,28197,3,il existe une différence entre la fiche produit et l’article livré
148086,2080,79119,1,il y a un problème de taille
148093,1983,56279,1,il y a un problème de taille
148099,1301,47597,1,il existe une différence entre la fiche produit et l’article livré
148108,671,22833,4,il y a un problème de taille
148119,1657,74078,5,il existe une différence entre la fiche produit et l’article livré
148120,1658,4755,2,j ai finalement changé d’avis sur mes besoins
148129,636,1175,2,Le produit n’est pas à la hauteur de mes attentes
148131,779,89334,4,j ai finalement changé d’avis sur mes besoins
148161,1999,19788,1,Le produit n’est pas à la hauteur de mes attentes
148178,750,8247,4,il y a un problème de taille
148199,733,18052,1,la couleur du produit ne me plaît pas
148221,1849,4226,3,Le produit ne convient pas
148227,2082,18957,2,il existe une différence entre la fiche produit et l’article livré
148247,1329,30394,2,il existe une différence entre la fiche produit et l’article livré
148260,708,87521,1,j ai finalement changé d’avis sur mes besoins
148293,1563,22246,1,Le produit ne convient pas
148293,392,79839,3,Le produit ne convient pas
148299,2128,70759,5,j ai finalement changé d’avis sur mes besoins
148300,219,69398,2,Le produit ne convient pas
148311,1719,2795,1,la couleur du produit ne me plaît pas
148316,1749,84466,3,Le produit ne convient pas
148320,1974,3408,1,Le produit ne convient pas
148328,823,86460,1,Le produit ne convient pas
148332,518,35558,2,produit abimé
148343,1846,90618,3,Le produit ne convient pas
148349,1482,98150,1,produit abimé
148364,276,12147,1,la couleur du produit ne me plaît pas
148401,1027,91831,3,j ai finalement changé d’avis sur mes besoins
148407,519,47637,2,produit abimé
148425,1965,93582,2,il y a un problème de taille
148430,2096,56844,1,il y a un problème de taille
148484,15,13102,3,j ai finalement changé d’avis sur mes besoins
148488,775,36814,1,produit abimé
148492,437,72877,1,produit abimé
148505,605,96317,3,Le produit ne convient pas
148543,476,96929,1,Le produit n’est pas à la hauteur de mes attentes
148584,1638,44496,2,il y a un problème de taille
148588,1912,36227,1,il existe une différence entre la fiche produit et l’article livré
148623,25,28117,1,Le produit ne convient pas
148625,1572,680,2,il y a un problème de taille
148625,1306,79290,4,la couleur du produit ne me plaît pas
148626,1221,11589,3,Le produit n’est pas à la hauteur de mes attentes
148631,326,89335,1,j ai finalement changé d’avis sur mes besoins
148645,431,28857,4,produit abimé
148662,1355,14036,1,Le produit n’est pas à la hauteur de mes attentes
148670,1082,77578,3,il existe une différence entre la fiche produit et l’article livré
148670,66,5471,5,produit abimé
148687,1156,28470,5,produit abimé
148696,717,2939,2,j ai finalement changé d’avis sur mes besoins
148702,1646,54697,2,j ai finalement changé d’avis sur mes besoins
148721,368,85319,1,Le produit n’est pas à la hauteur de mes attentes
148726,1994,28011,5,j ai finalement changé d’avis sur mes besoins
148728,1062,34790,2,il existe une différence entre la fiche produit et l’article livré
148731,994,73646,1,il y a un problème de taille
148736,1125,41985,1,produit abimé
148737,1940,78118,3,j ai finalement changé d’avis sur mes besoins
148739,1076,66235,4,Le produit ne convient pas
148786,1579,4394,2,j ai finalement changé d’avis sur mes besoins
148795,2082,1527,1,Le produit n’est pas à la hauteur de mes attentes
148802,445,96553,4,il y a un problème de taille
148805,1610,59821,2,la couleur du produit ne me plaît pas
148831,124,70384,2,il y a un problème de taille
148868,378,80548,1,Le produit n’est pas à la hauteur de mes attentes
148873,579,54487,4,la couleur du produit ne me plaît pas
148875,508,84590,4,il y a un problème de taille
148879,23,7964,2,la couleur du produit ne me plaît pas
148879,1864,2274,3,Le produit ne convient pas
148884,575,66886,5,Le produit ne convient pas
148885,364,79598,2,la couleur du produit ne me plaît pas
148897,1804,63696,3,il y a un problème de taille
148911,1997,41923,2,il y a un problème de taille
148917,1346,41849,5,la couleur du produit ne me plaît pas
148954,1836,93252,4,il existe une différence entre la fiche produit et l’article livré
148957,503,38706,2,j ai finalement changé d’avis sur mes besoins
148979,1977,94092,1,il y a un problème de taille
148980,963,86239,1,j ai finalement changé d’avis sur mes besoins
148989,1337,77237,1,produit abimé
148997,2086,51460,3,Le produit n’est pas à la hauteur de mes attentes
149016,1783,97458,5,produit abimé
149025,678,64121,3,j ai finalement changé d’avis sur mes besoins
149027,597,17828,4,produit abimé
149034,717,73249,1,produit abimé
149039,1374,75048,3,la couleur du produit ne me plaît pas
149040,145,53439,3,la couleur du produit ne me plaît pas
149049,485,75981,2,produit abimé
149054,798,93658,4,il existe une différence entre la fiche produit et l’article livré
149061,49,75546,1,Le produit ne convient pas
149099,577,37745,1,la couleur du produit ne me plaît pas
149149,1119,59229,2,la couleur du produit ne me plaît pas
149151,370,10199,3,produit abimé
149192,350,14071,3,j ai finalement changé d’avis sur mes besoins
149206,822,43161,2,la couleur du produit ne me plaît pas
149222,351,53416,3,produit abimé
149255,551,5032,1,j ai finalement changé d’avis sur mes besoins
149260,36,42172,3,il existe une différence entre la fiche produit et l’article livré
149262,1185,51159,4,Le produit ne convient pas
149264,711,25761,2,Le produit ne convient pas
149283,1882,46457,1,j ai finalement changé d’avis sur mes besoins
149286,1042,58578,2,produit abimé
149291,260,18103,2,produit abimé
149293,834,84168,2,Le produit ne convient pas
149348,1820,13905,2,produit abimé
149348,807,12900,3,j ai finalement changé d’avis sur mes besoins
149354,1981,89169,1,Le produit n’est pas à la hauteur de mes attentes
149367,72,30217,3,il y a un problème de taille
149387,1271,11501,4,Le produit n’est pas à la hauteur de mes attentes
149399,732,27493,2,il y a un problème de taille
149415,603,88401,1,j ai finalement changé d’avis sur mes besoins
149424,2143,85669,3,produit abimé
149476,798,82404,2,il existe une différence entre la fiche produit et l’article livré
149487,1463,6659,1,il y a un problème de taille
149496,1865,37744,2,la couleur du produit ne me plaît pas
149500,210,47432,1,la couleur du produit ne me plaît pas
149544,1912,24381,1,Le produit ne convient pas
149551,478,63983,4,Le produit ne convient pas
149609,900,8705,1,j ai finalement changé d’avis sur mes besoins
149613,150,15308,4,il y a un problème de taille
149650,1011,45890,5,il y a un problème de taille
149658,746,37409,1,Le produit ne convient pas
149667,862,39144,1,il y a un problème de taille
149679,822,58959,3,Le produit n’est pas à la hauteur de mes attentes
149689,2087,90988,1,produit abimé
149695,1903,7927,3,il y a un problème de taille
149712,1592,6815,2,j ai finalement changé d’avis sur mes besoins
149716,1657,22187,5,il existe une différence entre la fiche produit et l’article livré
149717,1585,9645,3,Le produit n’est pas à la hauteur de mes attentes
149726,1636,66293,1,il y a un problème de taille
149742,1485,38636,5,Le produit ne convient pas
149756,917,54008,2,il existe une différence entre la fiche produit et l’article livré
149763,1744,33957,1,j ai finalement changé d’avis sur mes besoins
149769,1059,62937,2,il existe une différence entre la fiche produit et l’article livré
149807,1270,92813,3,produit abimé
149819,1936,92772,1,il existe une différence entre la fiche produit et l’article livré
149820,362,94151,1,j ai finalement changé d’avis sur mes besoins
149841,1908,88089,4,la couleur du produit ne me plaît pas
149856,1095,44474,3,il existe une différence entre la fiche produit et l’article livré
149870,20,40364,1,il existe une différence entre la fiche produit et l’article livré
149872,449,14961,2,il existe une différence entre la fiche produit et l’article livré
149872,1595,17678,3,j ai finalement changé d’avis sur mes besoins
149881,1020,76105,5,Le produit ne convient pas
149883,1591,42982,2,la couleur du produit ne me plaît pas
149941,294,50462,3,Le produit ne convient pas
149948,317,25407,1,Le produit ne convient pas
149955,2048,39912,5,la couleur du produit ne me plaît pas
149960,600,67712,5,il y a un problème de taille
149970,274,4754,2,Le produit n’est pas à la hauteur de mes attentes
149976,829,27213,4,j ai finalement changé d’avis sur mes besoins
149987,2084,15034,3,Le produit ne convient pas
150032,620,41591,5,produit abimé
150033,572,32471,4,j ai finalement changé d’avis sur mes besoins
150048,2029,13895,2,il y a un problème de taille
150059,1434,68996,2,la couleur du produit ne me plaît pas
150088,725,72006,1,Le produit n’est pas à la hauteur de mes attentes
150088,973,45398,2,il existe une différence entre la fiche produit et l’article livré
150108,1577,21690,5,il existe une différence entre la fiche produit et l’article livré
150112,1906,60009,2,produit abimé
150114,1191,19746,1,Le produit ne convient pas
150132,1156,6621,2,j ai finalement changé d’avis sur mes besoins
150133,1338,45995,1,Le produit ne convient pas
150134,292,33951,1,Le produit n’est pas à la hauteur de mes attentes
150138,380,52062,1,Le produit n’est pas à la hauteur de mes attentes
150161,158,5208,1,j ai finalement changé d’avis sur mes besoins
150182,805,78297,3,Le produit ne convient pas
150186,319,74936,4,il existe une différence entre la fiche produit et l’article livré
150187,826,87423,5,il existe une différence entre la fiche produit et l’article livré
150199,810,95723,1,produit abimé
150200,1731,27993,3,Le produit n’est pas à la hauteur de mes attentes
150205,1821,76724,5,la couleur du produit ne me plaît pas
150206,1133,18547,4,Le produit n’est pas à la hauteur de mes attentes
150243,1271,17524,1,il y a un problème de taille
150253,1612,97186,1,j ai finalement changé d’avis sur mes besoins
150259,1392,15785,2,j ai finalement changé d’avis sur mes besoins
150259,1134,65120,5,Le produit ne convient pas
150264,843,62148,2,j ai finalement changé d’avis sur mes besoins
150269,2116,72125,3,j ai finalement changé d’avis sur mes besoins
150273,609,8979,1,il existe une différence entre la fiche produit et l’article livré
150278,1801,7953,1,produit abimé
150386,361,24971,5,j ai finalement changé d’avis sur mes besoins
150387,847,69597,2,il y a un problème de taille
150416,2143,17782,2,la couleur du produit ne me plaît pas
150416,1374,5358,3,la couleur du produit ne me plaît pas
150425,513,65362,2,il y a un problème de taille
150429,980,68509,3,il existe une différence entre la fiche produit et l’article livré
150437,1824,26449,3,Le produit n’est pas à la hauteur de mes attentes
150444,263,7811,2,il y a un problème de taille
150471,1366,54999,2,produit abimé
150474,1248,75722,2,Le produit n’est pas à la hauteur de mes attentes
150510,563,12145,2,il y a un problème de taille
150512,350,84518,2,la couleur du produit ne me plaît pas
150517,1627,66752,1,produit abimé
150519,1370,17781,1,produit abimé
150552,673,22566,3,j ai finalement changé d’avis sur mes besoins
150571,2081,94517,1,produit abimé
150579,1260,34186,3,la couleur du produit ne me plaît pas
150625,483,48336,2,il existe une différence entre la fiche produit et l’article livré
150644,1473,63758,2,la couleur du produit ne me plaît pas
150670,1211,14984,1,produit abimé
150678,7,34867,2,il existe une différence entre la fiche produit et l’article livré
150690,1835,10488,2,Le produit ne convient pas
150691,56,79582,2,la couleur du produit ne me plaît pas
150702,1556,70430,5,Le produit n’est pas à la hauteur de mes attentes
150722,1746,45968,1,produit abimé
150735,1842,84030,3,la couleur du produit ne me plaît pas
150750,864,99661,1,il existe une différence entre la fiche produit et l’article livré
150751,1407,14892,2,j ai finalement changé d’avis sur mes besoins
150778,865,79063,3,Le produit ne convient pas
150779,890,30910,3,il y a un problème de taille
150785,1053,11956,2,j ai finalement changé d’avis sur mes besoins
150802,333,92805,3,il y a un problème de taille
150814,808,37228,1,Le produit ne convient pas
150827,1160,80851,4,produit abimé
150849,518,15925,3,il existe une différence entre la fiche produit et l’article livré
150887,953,55620,1,il y a un problème de taille
150894,637,50964,4,il existe une différence entre la fiche produit et l’article livré
150924,1441,74576,3,Le produit ne convient pas
150933,558,25738,2,produit abimé
150942,873,59531,5,il existe une différence entre la fiche produit et l’article livré
150986,265,88780,1,il existe une différence entre la fiche produit et l’article livré
150988,372,17485,1,j ai finalement changé d’avis sur mes besoins
151001,948,44025,3,il existe une différence entre la fiche produit et l’article livré
151002,563,56265,1,Le produit ne convient pas
151002,881,57185,2,Le produit n’est pas à la hauteur de mes attentes
151008,1318,80960,1,il y a un problème de taille
151018,937,41144,1,Le produit n’est pas à la hauteur de mes attentes
151031,781,58542,1,j ai finalement changé d’avis sur mes besoins
151037,2133,28690,2,il existe une différence entre la fiche produit et l’article livré
151056,674,35687,3,Le produit n’est pas à la hauteur de mes attentes
151060,126,36587,2,la couleur du produit ne me plaît pas
151062,1887,54474,3,Le produit ne convient pas
151081,618,15684,4,j ai finalement changé d’avis sur mes besoins
151096,1292,98147,4,la couleur du produit ne me plaît pas
151097,1332,26690,2,produit abimé
151110,627,65797,2,il y a un problème de taille
151147,1329,93372,3,j ai finalement changé d’avis sur mes besoins
151152,265,82845,4,il existe une différence entre la fiche produit et l’article livré
151167,740,20744,2,Le produit ne convient pas
151173,18,53538,4,il existe une différence entre la fiche produit et l’article livré
151183,2057,95656,4,il existe une différence entre la fiche produit et l’article livré
151189,1373,34167,2,j ai finalement changé d’avis sur mes besoins
151208,1055,43975,2,j ai finalement changé d’avis sur mes besoins
151210,639,30584,2,il existe une différence entre la fiche produit et l’article livré
151212,1904,65892,2,il y a un problème de taille
151229,1073,75929,3,la couleur du produit ne me plaît pas
151234,481,86037,4,Le produit n’est pas à la hauteur de mes attentes
151235,835,85097,1,il existe une différence entre la fiche produit et l’article livré
151236,1177,74401,1,produit abimé
151244,1477,10711,4,produit abimé
151261,384,84021,1,j ai finalement changé d’avis sur mes besoins
151264,866,99724,2,j ai finalement changé d’avis sur mes besoins
151289,1606,63540,2,il existe une différence entre la fiche produit et l’article livré
151293,591,41719,3,il existe une différence entre la fiche produit et l’article livré
151338,396,31255,1,Le produit n’est pas à la hauteur de mes attentes
151355,2121,65596,2,il y a un problème de taille
151362,607,43631,2,il y a un problème de taille
151367,822,87933,4,la couleur du produit ne me plaît pas
151399,2134,32692,5,j ai finalement changé d’avis sur mes besoins
151418,1339,95258,2,Le produit n’est pas à la hauteur de mes attentes
151426,739,21334,1,il y a un problème de taille
151427,29,39617,1,la couleur du produit ne me plaît pas
151427,2049,57568,2,produit abimé
151440,525,52783,2,j ai finalement changé d’avis sur mes besoins
151455,67,32800,4,Le produit ne convient pas
151460,706,75226,4,la couleur du produit ne me plaît pas
151496,882,74238,1,j ai finalement changé d’avis sur mes besoins
151505,502,91059,1,produit abimé
151511,2131,40911,1,j ai finalement changé d’avis sur mes besoins
151512,53,22098,1,il existe une différence entre la fiche produit et l’article livré
151518,514,86891,3,j ai finalement changé d’avis sur mes besoins
151559,120,11109,1,la couleur du produit ne me plaît pas
151586,1866,53547,1,Le produit n’est pas à la hauteur de mes attentes
151629,751,54366,3,la couleur du produit ne me plaît pas
151649,713,52987,3,il y a un problème de taille
151650,55,77159,2,il y a un problème de taille
151670,1944,35831,5,j ai finalement changé d’avis sur mes besoins
151707,686,99810,3,il y a un problème de taille
151728,639,16176,2,il y a un problème de taille
151732,1922,50781,3,produit abimé
151733,1784,29223,2,j ai finalement changé d’avis sur mes besoins
151738,1667,90656,2,produit abimé
151747,638,63192,1,produit abimé
151755,1393,21294,1,il existe une différence entre la fiche produit et l’article livré
151765,2159,78571,1,Le produit ne convient pas
151766,1569,18564,1,il y a un problème de taille
151783,1952,55523,1,j ai finalement changé d’avis sur mes besoins
151801,2085,89433,5,il existe une différence entre la fiche produit et l’article livré
151811,1878,225,1,produit abimé
151813,2162,81499,2,produit abimé
151817,585,44937,1,il existe une différence entre la fiche produit et l’article livré
151824,1777,40014,3,il existe une différence entre la fiche produit et l’article livré
151860,1523,78930,3,j ai finalement changé d’avis sur mes besoins
151867,2026,42562,2,il existe une différence entre la fiche produit et l’article livré
151869,487,71394,3,Le produit n’est pas à la hauteur de mes attentes
151873,1519,91074,1,il y a un problème de taille
151901,480,24349,4,il existe une différence entre la fiche produit et l’article livré
151927,474,75555,5,j ai finalement changé d’avis sur mes besoins
151938,1904,32991,2,il y a un problème de taille
151965,28,53339,3,la couleur du produit ne me plaît pas
151986,385,16253,2,il y a un problème de taille
152000,1595,20685,3,il existe une différence entre la fiche produit et l’article livré
152015,411,79051,4,il existe une différence entre la fiche produit et l’article livré
152022,702,21896,1,j ai finalement changé d’avis sur mes besoins
152033,243,48821,2,il existe une différence entre la fiche produit et l’article livré
152075,1655,85478,2,Le produit ne convient pas
152103,1720,81731,2,Le produit ne convient pas
152105,2025,58678,2,j ai finalement changé d’avis sur mes besoins
152105,1589,96904,5,la couleur du produit ne me plaît pas
152119,211,51918,1,il existe une différence entre la fiche produit et l’article livré
152121,1236,27102,2,il y a un problème de taille
152121,1674,68022,3,la couleur du produit ne me plaît pas
152125,1511,53075,3,produit abimé
152131,181,48521,3,Le produit n’est pas à la hauteur de mes attentes
152146,2188,67382,4,j ai finalement changé d’avis sur mes besoins
152186,470,88844,2,il y a un problème de taille
152194,1693,72954,2,produit abimé
152213,1216,64858,4,la couleur du produit ne me plaît pas
152226,2059,47054,1,Le produit ne convient pas
152285,1482,61354,5,il existe une différence entre la fiche produit et l’article livré
152293,388,73469,3,Le produit n’est pas à la hauteur de mes attentes
152304,1748,17097,1,il y a un problème de taille
152304,1314,39694,2,il y a un problème de taille
152310,439,18922,5,la couleur du produit ne me plaît pas
152313,1238,28001,1,j ai finalement changé d’avis sur mes besoins
152314,1927,19986,2,il existe une différence entre la fiche produit et l’article livré
152315,277,3987,1,produit abimé
152320,1264,39955,4,Le produit n’est pas à la hauteur de mes attentes
152331,2169,47222,1,Le produit ne convient pas
152371,1964,75145,2,il existe une différence entre la fiche produit et l’article livré
152381,2094,10647,2,produit abimé
152404,1015,73842,3,produit abimé
152404,2192,69737,4,il existe une différence entre la fiche produit et l’article livré
152435,732,20814,3,la couleur du produit ne me plaît pas
152486,1947,13881,1,j ai finalement changé d’avis sur mes besoins
152509,1518,37811,1,produit abimé
152568,1918,39665,2,Le produit n’est pas à la hauteur de mes attentes
152569,1263,48498,2,Le produit n’est pas à la hauteur de mes attentes
152580,1980,8428,2,Le produit ne convient pas
152586,686,49189,5,la couleur du produit ne me plaît pas
152613,1535,22828,4,Le produit n’est pas à la hauteur de mes attentes
152615,1443,16914,2,Le produit n’est pas à la hauteur de mes attentes
152623,224,72252,3,Le produit n’est pas à la hauteur de mes attentes
152629,991,75062,4,il existe une différence entre la fiche produit et l’article livré
152654,972,28120,1,Le produit n’est pas à la hauteur de mes attentes
152680,504,88259,2,produit abimé
152705,912,43424,3,il existe une différence entre la fiche produit et l’article livré
152716,741,34348,2,la couleur du produit ne me plaît pas
152722,55,76596,1,j ai finalement changé d’avis sur mes besoins
152724,1583,26417,4,il existe une différence entre la fiche produit et l’article livré
152732,754,78654,2,Le produit ne convient pas
152737,1463,85922,3,produit abimé
152766,1009,27241,2,Le produit n’est pas à la hauteur de mes attentes
152785,839,40168,2,Le produit ne convient pas
152814,212,80096,2,il existe une différence entre la fiche produit et l’article livré
152814,505,94468,4,Le produit n’est pas à la hauteur de mes attentes
152820,198,72477,5,il y a un problème de taille
152824,540,28435,2,il y a un problème de taille
152840,1700,52607,2,Le produit ne convient pas
152873,1179,12861,3,Le produit n’est pas à la hauteur de mes attentes
152878,329,53255,1,produit abimé
152884,568,42223,1,il y a un problème de taille
152890,1556,18981,3,Le produit ne convient pas
152891,311,24114,4,Le produit n’est pas à la hauteur de mes attentes
152899,1413,13485,2,produit abimé
152919,1667,47644,3,il existe une différence entre la fiche produit et l’article livré
152921,2126,63887,1,la couleur du produit ne me plaît pas
152934,1256,86979,3,j ai finalement changé d’avis sur mes besoins
152939,724,1396,2,il y a un problème de taille
152943,792,23203,4,il y a un problème de taille
152948,868,59540,2,Le produit ne convient pas
152955,751,1294,2,j ai finalement changé d’avis sur mes besoins
152960,892,51783,1,j ai finalement changé d’avis sur mes besoins
152972,1160,54605,2,produit abimé
152972,854,15080,3,produit abimé
152976,1901,46532,1,il existe une différence entre la fiche produit et l’article livré
152979,899,88883,4,il existe une différence entre la fiche produit et l’article livré
153001,1307,79382,2,Le produit n’est pas à la hauteur de mes attentes
153007,1294,25416,2,Le produit ne convient pas
153019,1666,24222,1,Le produit ne convient pas
153052,1696,14128,1,Le produit ne convient pas
153059,2047,51956,1,Le produit ne convient pas
153060,792,38338,3,j ai finalement changé d’avis sur mes besoins
153064,619,31588,1,la couleur du produit ne me plaît pas
153067,1637,56213,1,il existe une différence entre la fiche produit et l’article livré
153076,661,98581,3,Le produit ne convient pas
153076,1694,82675,4,il y a un problème de taille
153114,950,13142,1,produit abimé
153151,260,95290,1,Le produit n’est pas à la hauteur de mes attentes
153153,1922,19566,2,il existe une différence entre la fiche produit et l’article livré
153171,498,46512,4,il y a un problème de taille
153174,1300,21894,3,il existe une différence entre la fiche produit et l’article livré
153176,1667,47219,1,produit abimé
153178,1153,36900,3,produit abimé
153180,1305,56018,3,produit abimé
153188,612,68181,2,produit abimé
153237,30,4173,2,il existe une différence entre la fiche produit et l’article livré
153254,484,47706,1,il existe une différence entre la fiche produit et l’article livré
153255,1730,44095,3,Le produit ne convient pas
153256,1170,68212,1,Le produit n’est pas à la hauteur de mes attentes
153264,1772,62627,1,Le produit n’est pas à la hauteur de mes attentes
153301,546,93539,2,il existe une différence entre la fiche produit et l’article livré
153311,1033,30099,1,produit abimé
153312,1890,82615,4,produit abimé
153347,46,91971,4,j ai finalement changé d’avis sur mes besoins
153350,2082,63480,5,produit abimé
153366,1936,11212,3,il y a un problème de taille
153369,1096,45848,1,produit abimé
153382,1758,19292,3,il y a un problème de taille
153425,220,48556,5,il existe une différence entre la fiche produit et l’article livré
153446,150,31362,4,il existe une différence entre la fiche produit et l’article livré
153464,510,48046,1,Le produit ne convient pas
153469,792,83978,3,j ai finalement changé d’avis sur mes besoins
153479,414,54825,3,Le produit ne convient pas
153485,2189,71381,1,il existe une différence entre la fiche produit et l’article livré
153539,1392,82266,2,Le produit n’est pas à la hauteur de mes attentes
153540,1556,59237,1,il existe une différence entre la fiche produit et l’article livré
153561,946,9625,3,il existe une différence entre la fiche produit et l’article livré
153580,248,2371,1,Le produit ne convient pas
153586,738,43033,2,Le produit ne convient pas
153592,1928,646,3,Le produit n’est pas à la hauteur de mes attentes
153599,1104,68127,1,Le produit n’est pas à la hauteur de mes attentes
153628,1412,95020,4,la couleur du produit ne me plaît pas
153650,751,35639,2,Le produit ne convient pas
153663,1624,40849,2,j ai finalement changé d’avis sur mes besoins
153664,1005,57982,4,produit abimé
153673,758,25051,1,Le produit ne convient pas
153720,1131,65538,1,il y a un problème de taille
153722,2080,99492,3,il existe une différence entre la fiche produit et l’article livré
153723,897,75221,4,Le produit n’est pas à la hauteur de mes attentes
153725,792,52815,2,Le produit ne convient pas
153728,1793,96242,2,Le produit n’est pas à la hauteur de mes attentes
153740,1443,99949,1,produit abimé
153793,85,5429,3,il existe une différence entre la fiche produit et l’article livré
