id_client,id_commande,id_produit,id_colis,exemplaire,date_avis,avis,etoile
26603,41732,561,120267,1,2021-4-23,j adoooore ce produt,5
29200,99462,587,120280,4,2021-7-15,tres mauvaise qualité,3
70794,91787,400,120287,3,2021-8-14,je suis contente,5
94267,10930,376,120329,4,2020-11-1,je suis contente,2
67396,75050,470,120349,3,2020-4-23,je suis contente,5
1045,46895,1173,120357,2,2020-8-23,flop,1
82973,61217,856,120424,5,2021-3-23,j aime bien ,2
51394,30618,2138,120471,3,2020-3-24,le produit n est pas original,2
41542,68112,1672,120483,4,2020-10-3,le produit n est pas original,4
5801,35,218,120659,4,2020-4-19,j adoooore ce produt,3
43369,81808,1197,120777,3,2020-1-1,tres mauvaise qualité,4
92124,32746,1242,120795,1,2020-12-14,je vous le conseille le produit est magnifique,1
48397,87290,1376,120977,2,2020-6-11,flop,5
40897,49716,1486,121078,1,2021-5-23,flop,4
40897,49716,1353,121078,2,2021-5-23,j adoooore ce produt,2
53957,12871,524,121089,2,2021-6-5,tres mauvaise qualité,1
1432,11411,647,121183,3,2020-7-28,flop,4
28832,47361,1723,121224,2,2021-7-25,je suis deçu,3
97480,43581,1575,121225,3,2021-8-27,top,1
84902,74666,831,121248,3,2020-11-24,j adoooore ce produt,2
7303,4229,758,121251,1,2021-9-11,j aime bien ,3
79854,65550,1114,121317,3,2020-11-1,je suis content,3
24673,33560,1424,121326,2,2020-2-6,j aime pas trop,1
81586,70886,864,121377,2,2021-4-8,flop,3
42016,77131,1738,121555,1,2021-8-4,top,4
23935,66765,897,121574,5,2021-8-8,flop,4
70090,29509,1828,121598,2,2021-5-1,je suis content,1
86550,67288,1339,121707,1,2021-1-3,je suis contente,4
25440,7167,758,121790,1,2021-12-17,tres mauvaise qualité,3
63762,28790,1724,121809,4,2020-4-20,top,4
86779,47033,1042,121822,2,2021-4-18,je suis content,5
44825,39207,472,121826,2,2020-1-23,tres bonne qualité,3
11754,43803,2054,121849,2,2020-6-17,j aime bien ,1
4550,56671,1006,121939,2,2020-6-16,flop,1
72766,34318,1548,122022,3,2020-9-14,le produit n est pas original,5
17082,52262,67,122047,3,2021-2-22,j aime pas trop,5
15699,78078,970,122127,2,2020-5-9,j aime bien ,4
33792,26466,1196,122132,4,2021-6-24,flop,5
25881,56165,815,122171,5,2020-7-21,je vous le conseille le produit est magnifique,1
28719,84841,30,122193,5,2021-4-3,top,5
68816,30687,1293,122216,2,2021-5-6,tres mauvaise qualité,2
90491,45305,2076,122222,1,2021-8-22,flop,3
26352,76239,369,122278,2,2020-5-5,flop,5
45855,50759,1942,122320,4,2021-7-21,tres mauvaise qualité,2
18630,94415,367,122401,3,2020-12-2,j adoooore ce produt,4
38032,75583,713,122459,4,2021-4-18,j adoooore ce produt,5
42871,61768,1913,122489,1,2020-2-7,j aime bien ,1
72741,4163,612,122537,5,2020-1-14,top,1
82960,80607,370,122608,3,2021-10-2,j aime pas trop,5
39553,62476,366,122628,3,2021-5-23,je suis contente,3
89404,32163,126,122639,4,2021-11-8,flop,5
49486,52435,1848,122655,1,2021-7-21,tres bonne qualité,4
79498,24477,561,122733,1,2021-2-7,tres bonne qualité,3
53226,13955,1391,122737,5,2020-6-12,j aime bien ,1
60306,5929,2138,122756,2,2020-2-25,je vous le conseille le produit est magnifique,4
31333,90157,1082,122764,2,2020-10-22,j aime pas trop,1
5013,70831,621,122769,2,2020-9-18,tres bonne qualité,3
60114,13313,206,122879,1,2021-1-19,tres bonne qualité,1
79833,90208,1149,122898,3,2020-1-16,je suis contente,2
14746,36178,1662,122925,2,2020-1-8,le produit n est pas original,1
19097,10816,1055,122932,1,2021-7-14,le produit n est pas original,3
48508,74434,705,122942,1,2020-10-10,j adoooore ce produt,5
68842,65175,1151,122947,2,2021-6-9,le produit n est pas original,4
58711,62382,1803,122977,3,2021-6-11,tres mauvaise qualité,4
75092,94730,1557,123085,1,2020-9-5,je suis content,5
75808,58691,172,123174,1,2021-8-26,le produit n est pas original,4
33869,49754,301,123186,1,2021-9-16,tres bonne qualité,3
3526,80312,2017,123329,1,2021-7-22,j adoooore ce produt,5
15623,51404,1835,123378,3,2020-1-26,je vous le conseille le produit est magnifique,4
94723,62365,1939,123421,1,2020-6-11,flop,1
2994,47087,202,123516,2,2020-3-21,j adoooore ce produt,5
47922,24993,2121,123527,4,2021-10-27,j adoooore ce produt,1
24800,79473,1954,123577,3,2021-10-1,flop,4
73912,39480,1828,123642,2,2021-10-10,je suis contente,2
42599,16317,468,123699,4,2020-4-27,je vous le conseille le produit est magnifique,2
30415,68534,1872,123730,2,2020-1-28,j aime pas trop,3
87585,64059,1227,123796,1,2021-6-6,j aime pas trop,4
96386,79709,1094,123867,1,2021-12-5,top,1
18870,42599,1071,123916,5,2021-5-20,je suis contente,4
70618,5317,1679,123962,3,2020-10-16,je suis contente,5
8167,17285,780,124015,1,2020-10-12,tres mauvaise qualité,2
89201,85464,2194,124024,1,2021-6-4,je vous le conseille le produit est magnifique,4
74416,46747,1270,124105,1,2020-10-18,j adoooore ce produt,5
94071,79261,249,124121,3,2020-12-22,tres bonne qualité,1
81571,60076,1454,124144,4,2021-2-28,je vous le conseille le produit est magnifique,2
70688,60743,1793,124159,2,2021-9-9,j aime pas trop,2
4340,23155,1418,124161,4,2021-8-18,j aime pas trop,2
59026,1138,265,124177,2,2021-12-14,je vous le conseille le produit est magnifique,3
14646,86740,2151,124191,3,2020-7-23,je suis contente,1
5725,56221,1293,124212,4,2020-12-25,tres bonne qualité,3
42999,84319,1610,124280,2,2021-10-16,top,4
22370,5880,1904,124288,2,2021-7-27,tres bonne qualité,2
52082,10306,292,124294,1,2020-5-10,j aime bien ,4
54690,4647,1139,124379,5,2020-10-10,je suis contente,2
63384,73710,156,124426,2,2021-4-1,j aime pas trop,3
25574,75100,1958,124477,3,2020-9-4,j aime pas trop,3
39622,41470,1719,124484,3,2021-6-15,flop,2
57275,1442,1329,124487,5,2020-7-4,flop,4
7409,93034,1605,124596,4,2021-8-10,je suis content,3
86021,27846,786,124599,2,2020-5-20,je vous le conseille le produit est magnifique,2
44173,31663,1867,124625,4,2021-12-13,je suis deçu,2
57173,23700,678,124634,2,2021-2-1,je suis contente,2
4138,11829,1992,124675,1,2021-3-12,tres mauvaise qualité,1
61794,64081,902,124715,1,2020-12-6,j aime pas trop,1
38621,29610,362,124821,2,2021-1-18,tres bonne qualité,4
38621,29610,866,124821,5,2021-1-18,le produit n est pas original,3
71414,19607,797,124867,3,2021-7-5,je suis contente,1
33253,11566,762,124911,2,2020-2-19,je suis contente,5
85015,41708,1758,125005,3,2021-7-8,tres bonne qualité,1
66961,3440,1480,125064,1,2020-12-11,j aime bien ,4
71962,64659,1100,125091,2,2020-2-19,je suis content,1
17300,20699,211,125109,3,2021-7-14,je vous le conseille le produit est magnifique,2
95385,39563,1487,125124,2,2020-1-17,tres bonne qualité,5
69414,95067,37,125141,3,2020-11-23,top,2
79899,87194,789,125154,3,2020-1-19,je suis contente,1
73986,432,1294,125164,1,2020-5-24,j aime pas trop,2
37528,57749,1914,125223,2,2021-2-13,j adoooore ce produt,5
13647,2817,502,125258,1,2020-6-14,je suis contente,1
27591,53059,1540,125493,1,2020-2-20,tres bonne qualité,3
3456,64502,1764,125559,1,2020-5-8,tres mauvaise qualité,5
12863,86528,1842,125561,3,2020-5-15,j adoooore ce produt,1
87974,58440,1519,125592,2,2020-10-7,je suis deçu,4
5959,38922,299,125698,4,2020-1-12,je suis contente,4
9357,1664,859,125738,3,2020-2-10,le produit n est pas original,5
48698,70288,541,125754,1,2021-8-24,j aime pas trop,1
8083,32481,934,126023,1,2021-1-22,je suis content,2
32321,3920,577,126067,1,2021-1-5,je suis contente,2
37151,13401,558,126125,4,2021-10-14,je suis contente,2
31157,99658,1396,126195,2,2020-4-5,flop,2
5692,69970,1415,126219,2,2020-1-5,je suis content,5
6193,39063,1144,126277,1,2021-10-22,j aime bien ,1
73367,98053,135,126309,1,2020-5-23,tres mauvaise qualité,5
90442,61683,1821,126318,1,2020-4-25,tres bonne qualité,3
17467,62987,1772,126347,1,2021-1-12,j adoooore ce produt,1
56684,17094,577,126458,1,2021-6-24,tres mauvaise qualité,1
2765,60968,539,126467,1,2020-9-25,j aime pas trop,1
23629,12460,587,126530,3,2020-6-11,top,2
32967,82987,1527,126599,1,2021-2-3,le produit n est pas original,3
58584,99902,520,126645,3,2020-3-19,tres mauvaise qualité,2
86910,84229,961,126677,2,2021-4-9,j aime bien ,5
71585,63110,2174,126685,3,2021-6-27,top,4
35386,82060,1477,126709,1,2020-7-8,j adoooore ce produt,1
19405,8651,1785,126853,2,2021-7-23,j aime pas trop,3
11962,51700,867,126922,2,2020-4-7,flop,4
19251,8206,269,126926,1,2020-12-20,je suis contente,2
35911,94850,440,126967,4,2021-3-13,top,5
3657,78772,1431,127067,1,2021-5-22,top,3
59916,80426,160,127074,1,2020-12-9,j aime pas trop,3
78621,29105,1405,127077,1,2021-12-15,le produit n est pas original,4
10559,74871,2104,127091,3,2020-1-15,top,3
33588,76381,1300,127158,1,2021-3-12,flop,1
25183,66202,1287,127240,5,2021-10-2,le produit n est pas original,5
31238,98131,1212,127302,3,2021-4-11,je suis contente,1
20266,32083,2062,127308,5,2020-8-19,j adoooore ce produt,4
58993,89462,1683,127353,1,2021-10-21,flop,1
55883,45661,1345,127385,2,2021-12-23,tres mauvaise qualité,3
11242,625,363,127386,2,2021-2-11,je suis deçu,5
35620,79487,699,127438,4,2021-9-11,le produit n est pas original,3
7178,24699,162,127442,5,2020-9-2,je suis contente,3
55855,38777,548,127448,5,2020-7-14,je suis content,2
80295,1937,709,127464,2,2021-11-25,j aime bien ,4
77132,55463,1157,127472,2,2021-4-6,le produit n est pas original,3
48216,69129,448,127486,3,2021-1-22,je vous le conseille le produit est magnifique,3
7738,853,485,127515,5,2020-4-26,tres bonne qualité,2
77024,59893,1734,127573,2,2021-12-12,je suis deçu,2
84145,28351,1550,127716,2,2020-6-17,j aime bien ,2
11734,68561,2000,127810,3,2021-9-24,tres bonne qualité,1
50232,50159,1952,127843,3,2020-5-9,j adoooore ce produt,3
4010,41906,1586,127876,4,2021-5-11,je suis deçu,5
15362,4771,793,127937,1,2020-5-11,flop,3
49220,5004,518,127999,2,2020-4-28,tres mauvaise qualité,5
82380,43901,1105,128060,1,2021-9-25,tres mauvaise qualité,5
60430,3770,331,128111,2,2021-11-27,je suis deçu,1
55013,88065,2028,128162,2,2021-3-2,je suis deçu,5
39297,81724,739,128163,1,2021-5-22,tres bonne qualité,5
76207,53373,508,128189,2,2020-8-25,le produit n est pas original,3
88303,45767,1420,128199,3,2020-5-11,top,2
2444,62290,2040,128285,4,2020-11-18,j adoooore ce produt,1
17204,18092,568,128395,3,2021-4-23,j aime pas trop,5
96440,81520,2079,128412,1,2020-2-22,je suis contente,5
54346,96069,1210,128436,2,2021-8-14,tres bonne qualité,4
94130,50886,1526,128456,1,2021-2-24,je vous le conseille le produit est magnifique,1
65236,49992,1871,128505,2,2020-7-24,je vous le conseille le produit est magnifique,4
55682,91438,2195,128520,1,2021-7-19,flop,3
92356,36364,1657,128531,1,2020-10-7,j adoooore ce produt,2
70853,80772,815,128535,2,2021-11-26,tres bonne qualité,3
71292,36040,700,128549,3,2021-8-17,je vous le conseille le produit est magnifique,1
46297,67178,1259,128562,5,2021-1-16,je vous le conseille le produit est magnifique,3
21228,42246,1893,128587,3,2020-3-25,j aime bien ,3
11019,18236,449,128702,3,2021-12-27,je suis content,3
88759,85005,62,128811,1,2020-4-4,tres bonne qualité,2
30329,30466,329,128823,4,2020-2-24,j aime bien ,2
68550,29552,1746,128825,1,2020-1-4,tres mauvaise qualité,1
10243,56286,1443,128848,2,2021-5-24,j aime bien ,2
50484,94271,1853,128863,3,2021-6-11,top,3
74125,93838,315,128913,4,2021-11-10,je suis deçu,4
12199,26035,903,128919,3,2020-3-15,j aime pas trop,5
55601,56141,1086,128934,3,2020-3-18,je vous le conseille le produit est magnifique,1
76520,51185,270,128938,1,2021-6-2,je suis deçu,3
6135,24594,1599,128946,5,2020-4-28,je suis content,5
64711,43417,1255,128955,2,2021-12-2,j aime bien ,4
92179,56396,1102,129065,3,2020-2-5,je suis deçu,4
81308,33950,1758,129068,4,2021-3-27,tres mauvaise qualité,5
76767,31028,551,129095,2,2020-7-24,flop,3
40381,55612,1065,129116,1,2020-8-19,je suis deçu,1
82821,51750,1493,129134,1,2021-12-27,je suis deçu,5
70610,36145,70,129171,1,2020-10-11,j aime bien ,1
91934,41520,69,129267,1,2021-10-3,flop,5
24076,9190,945,129274,4,2021-12-21,je vous le conseille le produit est magnifique,2
63221,80121,631,129284,4,2020-11-7,je suis content,2
83269,57023,800,129317,2,2021-9-26,top,2
2251,56838,1286,129320,3,2020-7-5,j aime bien ,4
36615,73339,2049,129535,1,2020-8-12,je suis contente,5
16349,22225,1924,129589,4,2021-7-16,je suis deçu,4
96898,87282,78,129594,1,2021-7-15,je suis content,2
44916,16633,929,129630,2,2021-3-22,j aime pas trop,3
79706,44417,230,129730,2,2020-8-8,j aime bien ,3
95864,70681,1984,129762,2,2020-12-21,je vous le conseille le produit est magnifique,4
59718,80119,1131,129793,1,2021-11-5,je suis deçu,4
14929,98287,14,129864,4,2020-3-24,je vous le conseille le produit est magnifique,1
92029,89018,1272,129898,1,2020-12-21,tres bonne qualité,2
38151,93639,976,129950,1,2020-12-27,le produit n est pas original,2
71648,66247,1046,129969,1,2020-6-4,le produit n est pas original,3
47040,41484,593,130024,2,2020-2-12,j adoooore ce produt,1
6942,1382,1950,130051,3,2020-3-27,j aime pas trop,4
96354,98539,215,130070,2,2020-4-5,je suis content,3
52793,47419,1269,130082,2,2020-8-26,tres mauvaise qualité,3
92067,96131,913,130106,1,2021-4-10,top,4
63814,89342,1461,130134,2,2021-9-5,je suis deçu,4
51054,12709,425,130147,2,2020-9-5,j adoooore ce produt,2
94736,98183,2015,130218,2,2021-7-13,je suis content,1
38672,90618,2138,130345,3,2020-2-16,je vous le conseille le produit est magnifique,3
34869,27484,936,130355,3,2021-12-27,je suis content,3
48350,76152,729,130360,2,2020-5-4,tres mauvaise qualité,2
11804,61155,1831,130394,1,2020-5-18,le produit n est pas original,4
3354,5143,999,130438,2,2021-11-11,le produit n est pas original,4
7096,7415,729,130511,3,2020-3-10,tres mauvaise qualité,5
88093,56387,360,130556,1,2021-1-24,tres bonne qualité,5
30440,17977,235,130603,2,2021-5-2,je suis deçu,4
70416,76195,734,130618,1,2021-5-6,flop,3
57232,7412,232,130680,3,2020-9-3,le produit n est pas original,3
32841,53858,444,130699,2,2021-6-14,le produit n est pas original,5
82871,18279,1806,130718,5,2021-6-5,je suis deçu,3
45141,85095,1560,130937,4,2021-5-4,le produit n est pas original,4
76695,50436,638,130963,2,2020-8-18,je suis contente,2
77913,2036,1476,130982,2,2020-2-12,le produit n est pas original,5
39870,96263,1668,131054,2,2020-6-16,j adoooore ce produt,2
43251,94475,2041,131114,2,2020-9-9,je suis deçu,2
84710,93388,1085,131122,3,2020-8-24,j aime bien ,5
97014,48328,2067,131185,1,2020-12-13,je suis content,5
57039,25279,743,131223,1,2020-6-18,tres bonne qualité,2
83923,19343,1800,131233,3,2021-10-7,j aime bien ,2
67465,67756,18,131265,1,2021-1-20,flop,5
54065,63046,1997,131295,3,2020-11-2,j adoooore ce produt,5
3118,82985,667,131425,3,2021-11-22,tres mauvaise qualité,1
87521,34907,1610,131432,2,2020-8-1,j aime pas trop,2
88852,90988,1630,131475,2,2020-12-4,j aime bien ,2
1899,92734,990,131503,5,2020-4-2,le produit n est pas original,1
65800,91081,1411,131539,2,2020-7-15,le produit n est pas original,5
39468,73123,370,131650,2,2021-1-20,tres mauvaise qualité,5
36723,43095,860,131691,4,2020-10-5,je suis deçu,2
26485,32490,211,131727,3,2020-5-12,j aime pas trop,5
51418,44646,1555,131826,3,2021-4-22,le produit n est pas original,1
33581,10252,985,131858,1,2021-1-11,top,3
12626,85638,437,131925,2,2020-6-22,je suis content,4
39205,44040,1702,131952,3,2021-12-9,j aime bien ,3
40413,88621,179,131985,2,2020-1-1,je vous le conseille le produit est magnifique,5
13556,57075,572,131988,3,2021-5-14,top,2
41992,4854,1363,132016,2,2020-9-4,top,4
32648,29994,1152,132113,3,2021-12-24,top,4
39572,41458,375,132135,3,2020-11-22,je suis content,4
65061,27640,255,132143,4,2021-7-22,tres bonne qualité,1
93950,20586,1388,132392,3,2020-10-9,top,5
79733,6303,1018,132474,1,2020-10-1,le produit n est pas original,4
82181,76874,362,132483,2,2020-3-12,je suis content,3
39845,71015,262,132488,1,2020-9-15,le produit n est pas original,2
53033,85165,299,132557,3,2020-10-11,je suis contente,5
32562,44095,848,132569,1,2020-11-23,j aime bien ,5
93311,20720,690,132589,4,2020-2-20,flop,2
46586,59616,1356,132606,2,2021-2-4,j aime pas trop,4
40031,83101,1303,132635,1,2020-9-21,le produit n est pas original,3
50667,61074,98,132663,3,2020-11-3,top,4
11634,65976,672,132692,1,2020-11-1,je suis contente,2
84205,11240,1742,132701,3,2021-12-7,je suis deçu,2
57525,61875,2197,132706,4,2021-4-19,flop,1
59196,60305,1629,132778,3,2021-5-15,je suis contente,4
22390,77806,1340,132811,3,2020-2-22,j aime pas trop,4
90685,80517,976,132936,3,2020-10-27,je suis content,5
51806,31523,69,132990,2,2020-12-12,je vous le conseille le produit est magnifique,3
665,90936,1467,133025,1,2020-12-19,tres bonne qualité,5
45406,54349,1640,133048,2,2020-11-22,j aime bien ,1
23403,95138,2036,133289,2,2020-3-14,le produit n est pas original,5
36545,26455,1282,133369,4,2021-8-15,je suis deçu,2
39675,646,1494,133429,3,2021-5-14,je suis content,1
17528,60220,184,133471,2,2021-2-17,top,4
66300,89829,1847,133529,2,2021-12-16,le produit n est pas original,4
62360,59892,1534,133576,2,2021-10-8,flop,2
66776,37068,830,133599,2,2020-9-21,je vous le conseille le produit est magnifique,3
66776,37068,578,133599,4,2020-9-21,le produit n est pas original,4
95192,53817,368,133614,3,2020-11-28,flop,1
50061,22771,1992,133694,4,2021-7-4,tres bonne qualité,2
14973,21095,467,133702,3,2021-2-10,je suis content,3
2511,92414,1168,133704,1,2020-4-19,j adoooore ce produt,1
45609,62371,990,133772,2,2020-7-25,j aime bien ,4
72788,85366,249,133775,1,2021-12-23,tres mauvaise qualité,4
25484,45217,2138,133792,2,2021-6-3,tres bonne qualité,4
17804,22761,897,133826,5,2021-10-17,j aime bien ,5
80469,35315,224,133846,1,2021-12-6,j adoooore ce produt,1
65826,98481,939,133861,1,2020-8-27,tres mauvaise qualité,3
19992,77587,222,133910,1,2021-10-19,j aime bien ,5
77871,47499,2028,134021,3,2021-5-14,je suis content,3
35054,33143,2189,134046,5,2021-9-3,je vous le conseille le produit est magnifique,3
55828,19342,1735,134090,1,2021-9-5,je suis contente,3
29650,63231,1932,134097,1,2020-2-16,j aime bien ,3
45208,85937,162,134107,2,2021-8-5,je vous le conseille le produit est magnifique,1
34332,48054,956,134230,3,2020-8-24,j aime pas trop,1
49535,10262,1545,134271,3,2020-9-10,tres mauvaise qualité,3
88112,54582,784,134328,5,2021-3-8,je suis deçu,2
8582,69539,1507,134331,5,2021-9-13,je suis deçu,3
67739,86696,120,134359,1,2020-2-15,top,4
62703,52462,669,134366,2,2020-5-1,j aime bien ,5
45966,85648,541,134405,1,2021-11-19,j aime pas trop,5
89718,71578,14,134471,1,2021-5-26,je suis contente,4
54842,65103,1968,134490,3,2020-6-24,top,2
88289,61108,1756,134498,5,2021-3-7,top,4
68545,92860,1678,134510,2,2020-5-2,flop,4
28622,54885,1211,134544,3,2021-10-25,je suis content,2
52159,80836,858,134550,2,2021-9-12,le produit n est pas original,2
77365,84029,1348,134591,2,2020-6-2,j adoooore ce produt,3
42638,23666,874,134713,2,2020-3-21,le produit n est pas original,5
35206,78881,463,134745,2,2021-3-13,je suis contente,4
55883,70508,892,134789,4,2020-12-22,j aime bien ,4
61068,79697,1166,134855,1,2020-2-11,je suis contente,3
55042,94566,1306,134982,3,2021-8-15,je suis content,1
50799,86667,956,135201,3,2020-9-7,je vous le conseille le produit est magnifique,5
50775,14538,1991,135216,2,2021-7-24,je suis contente,3
64343,71478,1564,135276,2,2020-5-6,flop,3
59183,48471,2028,135291,3,2020-2-2,top,1
95855,34538,55,135359,2,2020-1-12,top,4
76443,19224,534,135389,1,2021-12-14,j adoooore ce produt,3
64333,94632,1900,135414,2,2021-8-24,tres bonne qualité,3
74989,21305,1016,135417,4,2020-7-12,je vous le conseille le produit est magnifique,3
56760,41915,139,135430,2,2020-8-5,je suis deçu,1
41004,10786,33,135453,4,2021-9-25,je suis content,3
90270,41748,824,135459,1,2020-3-17,flop,3
81695,8396,1284,135464,2,2021-3-26,j aime pas trop,2
77391,85204,1015,135528,2,2020-2-16,flop,3
23688,18215,699,135539,2,2021-12-3,j aime pas trop,2
23214,31945,1702,135543,2,2020-12-2,j adoooore ce produt,1
60211,7378,796,135585,5,2021-10-3,le produit n est pas original,1
14623,86975,395,135627,4,2021-8-3,tres bonne qualité,4
8696,16168,1199,135695,3,2020-9-24,j adoooore ce produt,1
39782,34629,573,135718,5,2020-11-5,j aime bien ,1
77579,39111,2153,135747,1,2020-12-16,je suis content,2
81293,1180,195,135758,3,2021-4-27,j aime pas trop,5
34302,63372,1083,135767,5,2021-9-1,je suis deçu,2
16075,72939,849,135784,1,2021-10-10,tres bonne qualité,3
8898,23027,1376,135907,2,2021-10-23,je suis content,5
68241,65723,881,135946,2,2020-8-28,je suis content,1
76233,70440,2049,136141,3,2021-3-21,j aime pas trop,3
30158,76867,2160,136177,3,2020-10-9,je vous le conseille le produit est magnifique,5
2564,68678,677,136238,3,2020-1-18,je suis contente,5
83820,69205,1562,136243,5,2021-6-10,le produit n est pas original,1
48460,73197,1512,136283,2,2021-7-3,je vous le conseille le produit est magnifique,4
76311,83708,2116,136314,1,2021-10-7,flop,4
96561,50564,482,136382,1,2021-9-27,j adoooore ce produt,3
77867,94193,1525,136443,1,2020-2-26,je suis deçu,3
46636,22088,1802,136471,1,2020-11-20,je suis deçu,4
91126,64049,612,136535,1,2020-12-24,j adoooore ce produt,1
27745,20708,749,136598,2,2020-9-18,je suis deçu,3
23156,68837,87,136671,1,2020-3-27,j aime pas trop,2
20784,22344,1924,136744,4,2020-12-22,je suis deçu,5
32431,25951,1163,136803,4,2021-8-25,je vous le conseille le produit est magnifique,5
83254,58482,1591,137089,3,2021-5-4,je suis deçu,5
39278,1519,885,137099,2,2020-1-27,je suis content,4
80939,9834,1063,137123,1,2021-5-22,top,4
56667,95847,743,137125,5,2020-8-22,tres mauvaise qualité,1
29081,53080,2194,137290,1,2020-1-3,je suis content,5
77063,20205,555,137306,1,2021-8-15,j aime pas trop,1
77239,50820,354,137532,1,2021-7-13,flop,1
6196,67431,1096,137534,1,2020-4-16,je suis deçu,2
58253,23206,469,137585,2,2020-2-13,j aime pas trop,3
83540,62714,118,137636,1,2021-10-24,je suis content,4
83540,62714,647,137636,3,2021-10-24,top,1
73710,40954,1365,137650,2,2021-3-27,je suis content,3
23053,58982,400,137794,5,2021-9-23,je suis deçu,5
6533,80249,1894,137812,1,2021-6-9,je suis content,4
32995,44260,650,137967,4,2021-9-7,tres mauvaise qualité,3
19609,66516,874,138001,3,2020-8-11,top,2
34281,73682,1158,138076,5,2021-3-7,je suis contente,5
14091,95800,600,138088,1,2020-4-7,j aime bien ,5
21881,47799,311,138129,3,2021-6-27,je vous le conseille le produit est magnifique,1
20144,11151,1522,138149,4,2021-1-20,je suis contente,3
2977,13350,1352,138166,1,2021-2-4,j aime pas trop,3
29996,31325,1273,138170,1,2021-5-19,je suis deçu,3
29873,95451,1837,138189,2,2021-6-14,je suis contente,1
19012,44698,1020,138232,4,2020-3-22,flop,3
2842,29729,347,138313,2,2020-11-12,top,5
83440,37137,1281,138315,1,2020-9-18,je suis content,2
20917,42296,1617,138397,3,2021-8-1,le produit n est pas original,2
59724,50912,1535,138434,2,2021-12-15,tres mauvaise qualité,1
10973,91664,732,138480,2,2021-3-20,j aime pas trop,3
91405,8343,124,138515,3,2020-3-21,le produit n est pas original,1
51796,69527,1159,138635,1,2020-11-9,je suis contente,5
71029,51158,1458,138673,2,2020-4-14,j adoooore ce produt,2
90321,32410,897,138719,1,2021-12-8,le produit n est pas original,3
82739,83165,832,138750,3,2020-6-1,flop,2
47997,78282,1183,138801,2,2020-2-21,le produit n est pas original,3
7115,93607,1565,138868,2,2020-8-9,je vous le conseille le produit est magnifique,3
31645,88622,1733,138900,2,2021-9-27,je suis content,2
33437,16408,1136,138913,1,2020-1-7,je vous le conseille le produit est magnifique,5
36922,65244,572,138934,2,2020-12-23,tres mauvaise qualité,2
4700,22783,1986,138946,1,2020-1-6,je suis deçu,5
1987,96129,1585,138988,1,2020-1-18,j aime pas trop,2
96812,71214,426,139036,1,2020-9-9,le produit n est pas original,4
20873,14118,79,139044,1,2021-4-21,j aime bien ,4
53876,78191,688,139140,1,2021-9-7,tres bonne qualité,5
21884,39526,1579,139170,4,2021-9-6,le produit n est pas original,5
28834,34459,570,139288,1,2021-12-25,tres mauvaise qualité,3
3570,54499,230,139311,3,2020-12-21,tres bonne qualité,1
63073,85180,605,139338,2,2020-1-5,je vous le conseille le produit est magnifique,1
43578,77391,686,139345,2,2020-5-2,j aime bien ,4
3193,82024,259,139395,1,2020-9-1,tres bonne qualité,2
11956,83876,33,139422,3,2021-5-6,je suis content,2
84893,94653,463,139485,1,2021-4-24,j adoooore ce produt,4
54274,74292,1244,139521,4,2021-11-13,je suis content,2
66996,61321,499,139590,1,2021-6-6,j aime bien ,2
7063,60128,1552,139666,1,2021-12-3,je vous le conseille le produit est magnifique,5
19171,20207,1660,139676,2,2021-11-27,tres mauvaise qualité,4
61475,78103,363,139719,3,2021-12-12,je vous le conseille le produit est magnifique,5
92193,61866,2045,139737,3,2021-1-22,je suis contente,4
1245,36635,714,139812,4,2020-6-21,j aime bien ,5
75697,20337,2021,139835,2,2020-2-12,j aime bien ,5
47149,40311,1927,139846,4,2020-6-18,tres mauvaise qualité,1
4080,68979,1577,139983,1,2021-4-10,flop,4
90490,99191,693,140150,2,2020-2-27,j aime pas trop,3
87227,49464,1166,140185,1,2021-2-5,j aime bien ,4
51052,72522,824,140280,2,2021-7-4,tres bonne qualité,4
51052,72522,1538,140280,3,2021-7-4,tres bonne qualité,4
68793,42408,30,140331,4,2021-5-20,j aime bien ,2
53835,41804,2098,140332,4,2020-9-25,j aime pas trop,4
82296,23348,2193,140401,2,2020-9-14,tres bonne qualité,2
26802,27352,176,140559,4,2020-12-22,tres mauvaise qualité,3
40749,16153,599,140571,1,2020-5-3,je suis content,2
35733,43302,2112,140575,4,2020-10-15,j adoooore ce produt,4
7082,43012,1878,140604,4,2020-9-24,tres mauvaise qualité,3
62158,34677,2108,140608,3,2021-8-22,je suis contente,4
51447,16429,2051,140741,3,2020-1-21,je suis contente,5
37656,75821,1565,140788,1,2020-2-14,le produit n est pas original,5
82053,78759,1560,140866,1,2020-6-15,j adoooore ce produt,4
88328,49513,442,140894,2,2021-7-11,je suis content,1
33434,9896,1517,140960,2,2021-8-19,flop,5
9249,64379,1876,141030,1,2020-1-9,tres mauvaise qualité,2
6112,34734,1467,141098,3,2021-5-12,j adoooore ce produt,3
75327,98346,61,141147,1,2021-4-12,flop,4
42093,80489,643,141278,1,2020-4-12,le produit n est pas original,4
25134,99648,981,141288,2,2021-11-12,j aime pas trop,4
1755,80773,904,141313,2,2021-1-4,flop,5
20575,42823,1447,141317,2,2021-9-10,j aime pas trop,2
84475,25975,1119,141408,4,2020-6-8,j aime bien ,1
8435,3631,831,141463,4,2020-1-12,j aime bien ,3
44296,41221,1080,141465,3,2020-9-19,je suis deçu,4
